motor_id,cycle,vibration_mean,vibration_std,temperature_mean,temperature_slope,current_mean,current_std,RUL
3,21,2.661,0.3905,42.68,0.0353,4.681,0.1313,115
3,22,2.976,0.4256,42.83,0.0279,4.729,0.1851,114
3,23,2.757,0.4023,43.69,0.0259,4.671,0.2121,113
3,24,2.964,0.4709,44.99,0.037,4.483,0.1298,112
3,25,2.588,0.3589,43.82,0.0121,4.654,0.1502,111
3,26,3.193,0.484,43.69,0.0297,4.47,0.1027,110
3,27,2.838,0.4793,42.31,0.032,4.669,0.1819,109
3,28,3.063,0.4578,43.86,0.0133,4.727,0.1906,108
3,29,3.157,0.4305,42.34,0.0389,4.487,0.1724,107
3,30,3.019,0.4863,44.26,0.0269,4.505,0.1763,106
3,31,3.05,0.5066,44.28,0.0391,4.745,0.1485,105
3,32,3.115,0.5077,43.65,0.0434,4.619,0.1503,104
3,33,2.68,0.4682,43.81,0.0252,4.467,0.1918,103
3,34,3.44,0.4658,45.0,0.0235,4.621,0.2346,102
3,35,3.364,0.5492,46.86,0.0305,4.717,0.2013,101
3,36,3.573,0.559,43.76,0.0229,4.77,0.2146,100
3,37,3.358,0.5451,44.57,0.0379,4.81,0.1748,99
3,38,2.952,0.5354,44.46,0.018,4.836,0.2165,98
3,39,3.64,0.5267,45.06,0.0185,4.913,0.2245,97
3,40,3.541,0.5227,45.03,0.0368,4.709,0.1848,96
3,41,3.841,0.558,44.5,0.0198,4.68,0.22,95
3,42,3.126,0.4923,45.09,0.0382,4.939,0.1876,94
3,43,3.217,0.5707,44.92,0.0435,4.777,0.1744,93
3,44,3.238,0.4802,44.98,0.0405,4.842,0.213,92
3,45,3.121,0.5257,45.23,0.0387,5.102,0.198,91
3,46,3.702,0.5117,44.69,0.0171,4.784,0.252,90
3,47,3.485,0.636,45.33,0.048,4.82,0.2494,89
3,48,3.924,0.5694,44.59,0.0563,4.801,0.208,88
3,49,3.464,0.6324,46.74,0.0451,4.874,0.2214,87
3,50,3.773,0.676,44.92,0.0517,5.012,0.2495,86
3,51,3.421,0.6041,46.68,0.0335,5.048,0.2181,85
3,52,4.009,0.5307,45.04,0.0216,5.015,0.2074,84
3,53,3.445,0.6571,48.26,0.0336,5.093,0.2529,83
3,54,3.673,0.5574,45.21,0.0423,4.983,0.218,82
3,55,3.453,0.5571,47.09,0.049,5.055,0.2594,81
3,56,3.591,0.709,45.84,0.0485,4.956,0.2097,80
3,57,3.591,0.6621,48.04,0.0467,4.716,0.2675,79
3,58,3.247,0.7372,47.28,0.0455,5.123,0.2392,78
3,59,3.74,0.6276,47.31,0.0455,5.059,0.15,77
3,60,3.807,0.5727,50.02,0.0532,5.143,0.2664,76
3,61,4.024,0.6135,48.19,0.0544,5.081,0.2776,75
3,62,4.148,0.6652,46.39,0.0547,5.229,0.2208,74
3,63,4.201,0.6836,48.24,0.0555,4.984,0.2678,73
3,64,4.191,0.7479,48.61,0.0383,5.124,0.2538,72
3,65,3.977,0.7382,46.45,0.0535,5.161,0.2343,71
3,66,4.27,0.659,48.01,0.0228,5.242,0.2572,70
3,67,3.934,0.7675,46.13,0.0582,5.249,0.2078,69
3,68,4.105,0.6809,47.12,0.037,5.229,0.3054,68
3,69,3.782,0.6583,49.12,0.075,5.013,0.2281,67
3,70,3.815,0.6576,49.58,0.0408,5.411,0.2887,66
3,71,4.377,0.7501,47.46,0.0375,5.293,0.3143,65
3,72,4.254,0.7243,48.73,0.0548,5.071,0.2811,64
3,73,4.171,0.6386,45.97,0.0504,5.013,0.2087,63
3,74,3.749,0.7455,48.8,0.0544,5.411,0.2995,62
3,75,4.618,0.7513,50.06,0.0704,5.455,0.2788,61
3,76,3.934,0.7502,50.47,0.0711,5.275,0.2993,60
3,77,4.682,0.7622,49.87,0.0649,5.252,0.2634,59
3,78,4.935,0.7286,48.18,0.0532,5.305,0.3012,58
3,79,4.237,0.7907,51.17,0.0531,5.306,0.3377,57
3,80,4.086,0.7087,48.78,0.0559,5.408,0.2455,56
3,81,4.198,0.7185,47.96,0.0442,5.406,0.3018,55
3,82,4.439,0.8144,50.18,0.0627,5.54,0.3218,54
3,83,3.714,0.8179,50.84,0.064,5.292,0.2708,53
3,84,4.462,0.8295,50.85,0.0402,5.403,0.3454,52
3,85,4.676,0.9331,49.32,0.0473,5.473,0.3547,51
3,86,4.237,0.8084,50.41,0.065,5.526,0.3832,50
3,87,4.378,0.7956,48.71,0.0693,5.29,0.3159,49
3,88,4.673,0.887,50.33,0.0567,5.354,0.3448,48
3,89,4.489,0.8264,51.29,0.0758,5.554,0.2724,47
3,90,4.321,0.848,51.2,0.0658,5.583,0.3665,46
3,91,4.61,0.8446,51.85,0.0726,5.356,0.2804,45
3,92,4.197,0.8404,50.21,0.057,5.314,0.321,44
3,93,4.288,0.786,50.55,0.0694,5.489,0.346,43
3,94,4.686,0.8303,50.69,0.0559,5.501,0.3631,42
3,95,4.917,0.8947,51.52,0.068,5.522,0.296,41
3,96,4.467,0.8153,52.19,0.0598,5.589,0.2963,40
3,97,4.709,0.8199,52.05,0.0868,5.412,0.3422,39
3,98,4.595,0.9115,53.17,0.0622,5.653,0.3323,38
3,99,4.649,0.8622,52.77,0.0725,5.558,0.3332,37
3,100,4.705,0.9215,53.9,0.0672,5.475,0.3525,36
3,101,5.025,0.9495,50.59,0.0725,5.507,0.3852,35
3,102,5.108,0.8907,50.69,0.0895,5.592,0.373,34
3,103,4.451,0.9131,52.84,0.0486,5.648,0.3864,33
3,104,4.59,0.9055,51.8,0.0648,5.569,0.3221,32
3,105,4.795,0.9145,52.34,0.0582,5.585,0.3547,31
3,106,5.32,0.9849,52.34,0.0735,5.515,0.3561,30
3,107,4.563,0.9098,51.15,0.0652,5.686,0.3622,29
3,108,5.384,0.9462,52.07,0.0799,5.516,0.4088,28
3,109,4.551,0.9741,53.24,0.0681,5.653,0.315,27
3,110,5.143,0.9736,52.25,0.0789,5.779,0.3391,26
3,111,5.355,0.9753,52.98,0.0829,5.755,0.3426,25
3,112,5.006,0.9694,54.13,0.0776,5.698,0.3679,24
3,113,4.899,1.0213,54.54,0.093,5.839,0.3485,23
3,114,5.184,0.9497,53.66,0.0903,5.518,0.383,22
3,115,5.304,0.9893,54.0,0.0687,5.869,0.3826,21
3,116,5.216,0.9821,53.02,0.0789,5.847,0.3369,20
3,117,5.207,0.9638,53.52,0.0758,5.627,0.3912,19
3,118,5.615,0.9581,53.83,0.0723,5.835,0.3732,18
3,119,5.616,0.9711,54.42,0.0726,5.775,0.385,17
3,120,4.965,0.9607,54.71,0.0735,5.708,0.3411,16
3,121,5.415,0.9826,54.05,0.0531,5.775,0.3625,15
3,122,5.605,1.0594,54.75,0.0613,5.95,0.4235,14
3,123,5.243,1.0348,54.62,0.0777,5.892,0.3656,13
3,124,5.505,1.0203,54.57,0.1013,5.787,0.4275,12
3,125,5.517,1.0338,52.31,0.0928,5.791,0.3663,11
3,126,5.453,1.0229,53.67,0.0982,5.987,0.4692,10
3,127,5.363,1.0062,56.62,0.0718,5.963,0.3906,9
3,128,5.514,0.9816,54.11,0.1048,5.966,0.4476,8
3,129,5.45,1.0657,55.56,0.0923,5.945,0.4067,7
3,130,5.908,1.0811,53.25,0.0804,5.867,0.3562,6
3,131,5.863,1.1245,54.36,0.084,6.189,0.4045,5
3,132,5.665,1.0925,56.55,0.0928,6.111,0.3825,4
3,133,5.929,1.0787,54.56,0.0939,6.272,0.4204,3
3,134,5.999,1.0759,53.93,0.0945,5.931,0.4094,2
3,135,6.258,1.005,55.95,0.0948,6.077,0.4008,1
3,136,5.84,1.0534,57.25,0.0918,6.19,0.412,0
4,1,3.192,0.4416,47.62,-0.0027,4.018,0.0559,125
4,2,2.617,0.4004,47.68,0.0017,3.988,0.1052,125
4,3,3.113,0.3416,48.24,0.0054,4.138,0.1053,125
4,4,2.816,0.3067,46.55,0.0183,4.09,0.1244,125
4,5,2.666,0.3879,48.67,0.0325,4.231,0.1297,125
4,6,2.68,0.2804,46.97,0.0011,4.238,0.1404,125
4,7,2.601,0.3276,48.0,0.0256,4.196,0.1541,125
4,8,3.043,0.3217,47.41,0.016,4.13,0.1448,125
4,9,2.982,0.369,47.38,0.0152,4.02,0.2097,125
4,10,3.19,0.377,49.22,0.0258,4.259,0.1611,125
4,11,3.45,0.3738,46.23,0.0014,4.362,0.1376,125
4,12,3.192,0.3617,48.11,0.0085,4.282,0.0776,125
4,13,3.012,0.3036,47.76,0.0183,4.231,0.1516,125
4,14,2.662,0.3221,47.64,0.0216,4.283,0.0976,125
4,15,3.445,0.3748,49.55,0.025,4.383,0.1663,125
4,16,3.026,0.3722,48.89,0.0151,4.09,0.1521,125
4,17,3.223,0.4126,48.82,0.0391,4.141,0.207,125
4,18,3.364,0.3947,46.86,0.0203,4.362,0.1546,125
4,19,3.09,0.3702,47.51,0.0265,4.37,0.1864,125
4,20,3.034,0.4719,50.88,0.0216,4.439,0.1199,125
4,21,3.845,0.4417,49.73,0.024,4.178,0.1763,125
4,22,3.271,0.4616,47.76,-0.0087,4.34,0.1533,125
4,23,3.478,0.3776,48.31,0.0184,4.286,0.1821,125
4,24,3.248,0.4012,48.1,0.0196,4.525,0.1601,125
4,25,3.176,0.4364,49.68,0.0232,4.424,0.1883,125
4,26,3.553,0.4477,47.6,0.0225,4.33,0.1931,125
4,27,3.708,0.4229,49.82,0.0279,4.384,0.215,125
4,28,3.295,0.4126,48.31,0.0352,4.344,0.1524,125
4,29,3.699,0.4694,49.12,0.0167,4.453,0.1451,124
4,30,3.502,0.4642,49.3,0.0276,4.502,0.125,123
4,31,3.216,0.4982,49.31,0.0347,4.622,0.2272,122
4,32,3.746,0.4726,50.75,0.0208,4.485,0.1754,121
4,33,3.408,0.4364,50.09,0.0121,4.284,0.2148,120
4,34,3.648,0.5191,49.65,0.0325,4.44,0.1714,119
4,35,3.292,0.5723,48.91,0.044,4.38,0.1619,118
4,36,3.895,0.5173,50.37,0.0197,4.608,0.1651,117
4,37,3.69,0.4579,51.59,0.0334,4.657,0.1881,116
4,38,3.461,0.431,50.41,0.0417,4.588,0.1734,115
4,39,3.549,0.4818,50.22,0.0373,4.561,0.2178,114
4,40,3.793,0.4588,50.44,0.021,4.568,0.2115,113
4,41,3.513,0.449,50.66,0.0303,4.686,0.181,112
4,42,4.136,0.5525,49.05,0.0253,4.586,0.199,111
4,43,3.532,0.4348,50.34,0.0303,4.651,0.2101,110
4,44,3.508,0.5688,50.16,0.0426,4.559,0.19,109
4,45,3.796,0.5737,51.1,0.0207,4.714,0.1884,108
4,46,3.462,0.4562,52.23,0.0492,4.575,0.2016,107
4,47,3.83,0.4833,51.17,0.0401,4.599,0.2193,106
4,48,3.762,0.6018,50.22,0.0304,4.795,0.2196,105
4,49,4.489,0.5932,52.39,0.0421,4.589,0.2442,104
4,50,3.664,0.4797,51.72,0.0461,4.8,0.2305,103
4,51,3.917,0.5599,51.96,0.0467,4.691,0.2391,102
4,52,4.246,0.632,52.69,0.0456,4.873,0.1956,101
4,53,4.4,0.581,50.08,0.039,4.744,0.1844,100
4,54,4.01,0.4731,53.42,0.0356,4.723,0.2546,99
4,55,4.028,0.5247,49.89,0.0454,4.815,0.2148,98
4,56,3.548,0.6091,51.9,0.0454,4.667,0.167,97
4,57,3.934,0.6367,53.06,0.0363,4.702,0.1776,96
4,58,4.391,0.5806,51.4,0.0314,4.73,0.2461,95
4,59,4.021,0.6758,52.86,0.0445,4.911,0.1995,94
4,60,4.174,0.6532,53.13,0.0371,4.674,0.1819,93
4,61,4.286,0.6147,52.23,0.0437,4.801,0.2244,92
4,62,4.373,0.557,51.38,0.0294,4.783,0.2603,91
4,63,4.018,0.6367,53.54,0.0606,4.915,0.2287,90
4,64,3.86,0.5102,52.13,0.0447,4.799,0.3041,89
4,65,3.936,0.61,50.53,0.0556,4.793,0.1935,88
4,66,4.236,0.7178,54.86,0.042,4.927,0.2367,87
4,67,4.244,0.6242,54.56,0.038,4.674,0.2175,86
4,68,4.169,0.664,52.53,0.0474,4.908,0.242,85
4,69,4.512,0.6144,52.17,0.0553,4.905,0.1687,84
4,70,4.255,0.6933,54.75,0.0533,4.943,0.2878,83
4,71,4.641,0.7281,52.25,0.0462,4.773,0.2907,82
4,72,4.245,0.6256,55.27,0.0368,4.894,0.2606,81
4,73,4.387,0.7371,54.17,0.0381,5.024,0.254,80
4,74,4.313,0.7148,54.08,0.0497,4.871,0.2666,79
4,75,4.175,0.728,53.46,0.0479,5.035,0.26,78
4,76,4.614,0.6599,54.11,0.0585,4.795,0.2543,77
4,77,4.542,0.6919,54.39,0.0612,4.998,0.2832,76
4,78,4.641,0.755,54.78,0.0653,5.111,0.2539,75
4,79,4.631,0.7595,54.27,0.0235,5.192,0.2871,74
4,80,4.663,0.7331,53.43,0.0518,4.992,0.2516,73
4,81,4.65,0.7425,55.44,0.055,5.026,0.2958,72
4,82,4.906,0.7773,54.24,0.0538,5.024,0.3447,71
4,83,4.913,0.7951,53.59,0.0572,5.205,0.2455,70
4,84,4.667,0.6442,57.67,0.0564,5.027,0.312,69
4,85,4.618,0.7779,54.32,0.0661,5.025,0.2919,68
4,86,4.488,0.7592,54.77,0.0427,5.282,0.2835,67
4,87,4.762,0.8028,54.03,0.0449,5.048,0.3233,66
4,88,4.543,0.8911,55.32,0.0601,5.175,0.2749,65
4,89,4.805,0.7372,55.1,0.0546,5.281,0.3018,64
4,90,4.843,0.7648,54.56,0.0483,5.129,0.3347,63
4,91,4.981,0.7471,54.61,0.0549,5.264,0.3295,62
4,92,4.783,0.7523,55.96,0.0508,5.148,0.3489,61
4,93,4.744,0.7934,55.55,0.0679,5.209,0.2611,60
4,94,4.664,0.8203,55.61,0.0546,5.062,0.3127,59
4,95,4.832,0.8321,56.07,0.0509,5.082,0.2901,58
4,96,5.057,0.837,53.94,0.0738,5.244,0.2988,57
4,97,4.502,0.7563,57.09,0.0614,5.239,0.3001,56
4,98,4.887,0.796,56.92,0.0697,5.304,0.3052,55
4,99,5.132,0.8952,57.01,0.0754,5.117,0.2562,54
4,100,5.26,0.817,52.67,0.0701,5.377,0.3267,53
4,101,5.12,0.7535,57.44,0.0883,5.538,0.3203,52
4,102,5.147,0.8743,55.31,0.0583,5.362,0.3296,51
4,103,4.999,0.8358,55.35,0.0603,5.416,0.3042,50
4,104,4.973,0.8243,55.46,0.0715,5.161,0.2968,49
4,105,5.241,0.7502,58.28,0.0786,5.332,0.3645,48
4,106,5.278,0.8884,58.03,0.0882,5.366,0.4017,47
4,107,5.515,0.9448,57.05,0.0708,5.583,0.3141,46
4,108,4.959,0.9852,55.05,0.077,5.297,0.328,45
4,109,4.82,0.8624,55.78,0.0667,5.418,0.2908,44
4,110,5.538,0.9228,55.09,0.0627,5.305,0.4443,43
4,111,5.315,0.8103,57.51,0.055,5.319,0.3785,42
4,112,5.333,0.8926,58.56,0.0891,5.443,0.3069,41
4,113,5.344,0.9083,57.39,0.0762,5.345,0.3992,40
4,114,5.513,0.8149,57.65,0.0774,5.477,0.3926,39
4,115,5.143,0.8232,58.61,0.0661,5.406,0.3726,38
4,116,5.178,0.839,56.65,0.0782,5.439,0.3251,37
4,117,4.914,0.9477,56.81,0.078,5.422,0.3586,36
4,118,5.286,0.9347,55.86,0.0638,5.531,0.3974,35
4,119,5.613,0.8869,57.45,0.0732,5.365,0.3854,34
4,120,6.031,0.9014,55.91,0.0647,5.48,0.3381,33
4,121,5.853,0.9847,57.45,0.0856,5.684,0.3061,32
4,122,5.499,0.9446,59.86,0.0579,5.491,0.338,31
4,123,5.358,0.933,59.26,0.0808,5.672,0.346,30
4,124,5.642,0.9756,60.08,0.0657,5.549,0.3333,29
4,125,5.728,0.8747,57.47,0.0757,5.445,0.3748,28
4,126,5.436,0.841,58.04,0.0868,5.61,0.3841,27
4,127,4.969,0.9375,59.48,0.0737,5.664,0.3842,26
4,128,5.555,1.0182,60.5,0.0847,5.66,0.3345,25
4,129,5.758,0.9885,58.08,0.0741,5.539,0.4099,24
4,130,5.485,0.9903,59.13,0.0834,5.612,0.3478,23
4,131,5.826,1.0831,59.74,0.089,5.467,0.4315,22
4,132,6.091,0.9846,60.08,0.0965,5.635,0.3456,21
4,133,6.017,0.9833,59.98,0.0763,5.498,0.3664,20
4,134,5.966,0.9444,61.21,0.0596,5.574,0.3907,19
4,135,5.902,1.0459,59.82,0.0969,5.628,0.4028,18
4,136,5.711,1.0695,59.56,0.0781,5.687,0.3592,17
4,137,5.807,0.936,59.55,0.0809,5.765,0.3759,16
4,138,5.6,1.0194,59.35,0.0729,5.886,0.3834,15
4,139,6.674,1.0087,58.99,0.0802,5.64,0.4153,14
4,140,5.843,1.0338,60.97,0.0823,5.756,0.3772,13
4,141,6.232,1.1226,60.06,0.0742,5.762,0.4496,12
4,142,5.974,1.1176,59.51,0.0829,5.866,0.4079,11
4,143,5.936,1.1373,60.45,0.0864,5.749,0.3761,10
4,144,6.118,1.1192,60.46,0.0981,5.699,0.4097,9
4,145,6.258,1.0857,60.5,0.0668,5.782,0.4323,8
4,146,6.275,1.0597,62.14,0.0759,5.851,0.4572,7
4,147,6.534,1.1692,59.63,0.0831,5.837,0.4337,6
4,148,5.863,1.0903,60.13,0.0866,5.671,0.4301,5
4,149,5.702,1.1002,59.81,0.0801,5.903,0.4221,4
4,150,5.89,0.9649,61.34,0.0907,5.703,0.4684,3
4,151,6.444,1.0156,62.14,0.0755,6.023,0.4673,2
4,152,6.692,1.0319,60.99,0.0767,5.78,0.4804,1
4,153,6.305,1.0885,61.25,0.0817,5.834,0.4361,0
5,1,2.361,0.2786,44.28,0.015,4.185,0.1151,125
5,2,2.248,0.3021,45.3,-0.0076,4.245,0.1418,125
5,3,2.437,0.2786,45.79,0.0208,4.143,0.1375,125
5,4,2.502,0.21,45.22,-0.0028,4.243,0.0801,125
5,5,2.588,0.4345,44.31,0.0021,4.085,0.0948,125
5,6,2.732,0.3213,43.27,0.0094,4.215,0.1452,125
5,7,2.359,0.342,44.95,-0.0048,4.156,0.1677,125
5,8,2.588,0.3347,45.1,-0.0039,4.241,0.1424,125
5,9,2.697,0.3812,45.57,0.0189,4.22,0.1738,125
5,10,2.288,0.3495,45.0,0.0261,4.271,0.1549,125
5,11,2.37,0.3963,46.3,0.0295,4.265,0.1618,125
5,12,2.745,0.3987,46.15,0.0163,4.42,0.0555,125
5,13,2.504,0.3017,46.64,0.013,4.386,0.1421,125
5,14,2.876,0.3898,45.56,0.0204,4.32,0.1257,125
5,15,2.743,0.43,46.49,0.0077,4.412,0.1162,125
5,16,1.879,0.3066,45.83,0.0012,4.351,0.1762,125
5,17,2.62,0.3791,45.44,-0.0077,4.363,0.1194,125
5,18,2.724,0.2619,45.95,0.0217,4.485,0.15,125
5,19,2.337,0.3651,43.89,-0.0023,4.378,0.1615,125
5,20,2.738,0.427,46.72,0.0228,4.197,0.1248,125
5,21,2.739,0.2975,44.74,0.002,4.3,0.1521,125
5,22,3.007,0.3749,45.66,0.0071,4.506,0.1556,125
5,23,2.903,0.3239,44.82,0.0204,4.392,0.1858,125
5,24,2.57,0.3668,45.61,0.0286,4.307,0.1736,125
5,25,2.735,0.4099,47.54,0.0236,4.588,0.1619,125
5,26,2.305,0.4038,46.03,0.01,4.381,0.1258,125
5,27,2.88,0.4019,47.18,0.0253,4.473,0.1117,125
5,28,2.716,0.2929,46.94,0.0192,4.442,0.1513,125
5,29,2.873,0.2912,46.72,0.037,4.458,0.1416,125
5,30,3.142,0.4127,46.82,0.0396,4.474,0.1368,125
5,31,2.611,0.4551,44.87,0.0149,4.366,0.1871,125
5,32,2.783,0.4111,44.68,0.0151,4.437,0.1568,125
5,33,2.846,0.4344,46.86,0.0339,4.394,0.1557,125
5,34,2.749,0.4862,47.94,0.0074,4.326,0.1878,125
5,35,3.132,0.438,45.26,0.0154,4.396,0.1538,125
5,36,2.842,0.3328,46.11,0.016,4.258,0.2133,125
5,37,3.321,0.3753,46.31,0.0166,4.399,0.1806,125
5,38,2.643,0.4673,47.53,0.0219,4.678,0.1906,125
5,39,2.837,0.414,48.13,0.0146,4.384,0.1911,125
5,40,3.129,0.3905,48.95,0.0188,4.602,0.1825,125
5,41,2.76,0.4256,44.64,0.0332,4.514,0.1985,125
5,42,2.769,0.4254,45.79,0.0162,4.591,0.1866,125
5,43,3.327,0.491,47.4,-0.0013,4.666,0.1786,125
5,44,3.801,0.5355,47.95,0.0268,4.5,0.1411,125
5,45,2.867,0.4422,46.29,0.0216,4.644,0.1445,125
5,46,2.98,0.4326,47.55,0.0154,4.498,0.1061,125
5,47,3.0,0.484,48.14,0.0362,4.446,0.1852,125
5,48,3.087,0.4409,47.85,0.0262,4.465,0.2272,125
5,49,3.479,0.3961,48.16,0.0195,4.646,0.1562,125
5,50,2.8,0.4854,47.13,0.0287,4.528,0.1478,125
5,51,2.462,0.5133,48.04,0.005,4.469,0.1739,125
5,52,3.442,0.5012,48.56,0.0306,4.583,0.1862,125
5,53,3.233,0.4391,45.76,0.0307,4.572,0.1383,125
5,54,3.081,0.529,46.97,0.0239,4.551,0.1584,125
5,55,2.977,0.464,48.8,0.0286,4.69,0.1793,125
5,56,3.188,0.3992,48.4,0.0366,4.619,0.2175,125
5,57,3.474,0.4889,48.51,0.0475,4.543,0.1999,125
5,58,3.651,0.4544,49.99,0.0301,4.564,0.208,125
5,59,3.417,0.4672,48.43,0.0258,4.583,0.2037,125
5,60,3.479,0.4539,48.12,0.0497,4.704,0.1498,125
5,61,3.441,0.4391,46.84,0.0294,4.789,0.2224,125
5,62,3.617,0.5407,48.06,0.0354,4.835,0.2558,125
5,63,2.888,0.5189,47.8,0.04,4.736,0.1973,125
5,64,3.119,0.5279,48.44,0.0325,4.661,0.2081,125
5,65,3.312,0.5505,45.83,0.0289,4.634,0.2091,125
5,66,3.533,0.5236,48.71,0.0267,4.762,0.2553,125
5,67,3.441,0.5275,49.13,0.0265,4.618,0.1768,125
5,68,3.391,0.5548,49.04,0.029,4.764,0.1926,125
5,69,3.442,0.4945,49.15,0.0232,4.55,0.2189,125
5,70,3.721,0.5021,46.33,0.0438,4.73,0.2739,125
5,71,3.747,0.5016,48.88,0.038,4.663,0.2528,125
5,72,3.564,0.4925,50.35,0.0207,4.791,0.1696,125
5,73,3.666,0.4943,48.51,0.0368,4.773,0.2194,125
5,74,3.458,0.488,48.87,0.0339,4.775,0.1916,125
5,75,3.625,0.5179,48.49,0.0246,4.652,0.1793,125
5,76,3.284,0.6147,49.2,0.0521,4.578,0.2349,125
5,77,3.629,0.4609,49.41,0.0364,4.802,0.1933,125
5,78,3.585,0.5993,48.28,0.0309,4.83,0.1858,125
5,79,3.704,0.5517,50.27,0.0049,4.872,0.2291,125
5,80,3.669,0.5194,51.09,0.028,4.877,0.2132,125
5,81,3.041,0.5904,49.53,0.0283,4.775,0.2994,125
5,82,3.361,0.611,49.38,0.038,4.893,0.2462,125
5,83,3.647,0.514,49.87,0.0387,4.745,0.187,125
5,84,3.861,0.5091,50.34,0.0293,4.878,0.1615,125
5,85,3.789,0.5546,48.76,0.0569,4.816,0.2278,125
5,86,3.624,0.6116,49.24,0.0535,4.746,0.2063,125
5,87,3.649,0.6832,49.36,0.0417,4.79,0.2014,125
5,88,3.685,0.6543,48.58,0.0405,4.894,0.2186,125
5,89,3.55,0.5437,49.54,0.0326,4.942,0.2082,125
5,90,3.718,0.6492,49.02,0.0296,4.859,0.2111,125
5,91,3.899,0.6288,50.39,0.051,4.834,0.232,125
5,92,3.966,0.714,49.74,0.0363,5.028,0.2327,125
5,93,3.329,0.619,50.22,0.0415,4.974,0.2172,125
5,94,3.567,0.565,51.51,0.0435,4.626,0.262,125
5,95,3.826,0.4632,51.98,0.0592,4.905,0.254,125
5,96,3.633,0.5827,51.57,0.0365,4.854,0.2494,125
5,97,3.389,0.5872,51.25,0.023,4.891,0.2229,125
5,98,3.554,0.5485,49.52,0.0339,4.827,0.2282,125
5,99,3.655,0.5616,50.84,0.0438,4.776,0.2681,125
5,100,3.723,0.6453,49.86,0.031,4.927,0.2089,125
5,101,4.035,0.726,51.4,0.0421,4.891,0.2151,125
5,102,3.75,0.5822,50.1,0.0554,4.903,0.2638,125
5,103,4.076,0.6342,51.15,0.0444,4.866,0.2356,125
5,104,4.0,0.5646,50.34,0.0471,5.01,0.2452,125
5,105,3.763,0.6541,51.18,0.0439,4.966,0.2552,125
5,106,3.714,0.6867,52.23,0.0415,4.738,0.2108,125
5,107,4.053,0.5914,51.48,0.0315,5.032,0.2509,125
5,108,3.894,0.6231,51.47,0.0328,5.014,0.2413,125
5,109,4.308,0.5452,51.32,0.0376,5.039,0.2778,125
5,110,3.568,0.7189,50.74,0.0424,4.925,0.1825,125
5,111,3.8,0.5882,49.57,0.0565,5.112,0.2607,125
5,112,3.699,0.7112,51.39,0.0428,4.927,0.2563,125
5,113,3.896,0.6403,51.0,0.0521,5.072,0.2942,125
5,114,3.893,0.6,51.57,0.0296,4.932,0.2862,125
5,115,4.384,0.6879,51.64,0.0431,5.042,0.2577,125
5,116,4.073,0.6279,51.73,0.0327,4.879,0.2912,125
5,117,4.756,0.6803,51.64,0.0606,4.913,0.2119,125
5,118,4.204,0.7451,52.25,0.0454,5.231,0.2449,125
5,119,4.006,0.6549,50.53,0.0455,5.048,0.258,125
5,120,4.195,0.6512,53.05,0.0449,4.962,0.2291,125
5,121,3.962,0.6734,52.24,0.0496,5.185,0.2497,125
5,122,4.247,0.6918,52.54,0.0415,5.17,0.2349,125
5,123,4.645,0.613,51.5,0.0482,5.24,0.3182,125
5,124,3.861,0.7537,50.6,0.0675,5.049,0.2846,125
5,125,4.182,0.6543,52.15,0.0539,4.988,0.2807,125
5,126,4.103,0.6617,53.19,0.043,4.948,0.2913,125
5,127,3.91,0.7083,51.25,0.0633,5.136,0.2925,125
5,128,4.017,0.6584,52.18,0.0568,5.188,0.3189,124
5,129,4.256,0.789,51.22,0.0475,5.035,0.2785,123
5,130,3.96,0.7383,52.39,0.0538,5.17,0.2659,122
5,131,4.474,0.8212,52.98,0.0535,5.204,0.2588,121
5,132,4.018,0.6876,52.99,0.0553,5.313,0.236,120
5,133,4.377,0.7933,51.39,0.0611,5.22,0.2796,119
5,134,3.874,0.6908,53.46,0.0627,5.157,0.2734,118
5,135,4.591,0.739,53.28,0.0605,4.997,0.3738,117
5,136,4.434,0.8296,52.07,0.0376,5.244,0.2349,116
5,137,4.137,0.7334,51.55,0.0547,5.191,0.2768,115
5,138,4.18,0.8058,52.93,0.0564,5.242,0.2638,114
5,139,4.262,0.8571,52.32,0.0704,5.031,0.2927,113
5,140,4.209,0.7595,53.65,0.0603,5.137,0.256,112
5,141,4.49,0.8102,53.68,0.0691,5.153,0.2613,111
5,142,4.267,0.8008,52.79,0.0445,5.309,0.2725,110
5,143,4.202,0.6901,53.68,0.0566,5.328,0.2796,109
5,144,4.443,0.8172,52.31,0.0747,5.261,0.2873,108
5,145,4.544,0.7754,52.99,0.0579,5.327,0.3436,107
5,146,4.721,0.8333,54.19,0.0579,5.162,0.289,106
5,147,4.284,0.8044,51.12,0.0536,5.319,0.3075,105
5,148,4.55,0.7902,52.16,0.071,5.359,0.335,104
5,149,4.533,0.7583,54.43,0.0519,5.175,0.2428,103
5,150,4.271,0.7684,52.1,0.0409,5.225,0.3289,102
5,151,4.41,0.793,52.56,0.0594,5.344,0.2608,101
5,152,4.373,0.7642,54.06,0.0522,5.127,0.2846,100
5,153,4.868,0.8515,53.19,0.0501,5.207,0.2901,99
5,154,4.57,0.8277,55.49,0.057,5.486,0.3356,98
5,155,4.478,0.722,53.79,0.0751,5.303,0.3575,97
5,156,4.288,0.8877,53.47,0.0506,5.277,0.2886,96
5,157,4.183,0.7552,51.68,0.0722,5.395,0.2904,95
